Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,26,1062.5,0,0,3,15,3,344,54,23.2,14.6,16.8,2.22202,2.1431,2.22202," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,2986,1052,0,0,2,19,3,30,255,120.211,59.5263,0,2.05526,1.75173,1," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,204,970.5,0,0,3,15,3,14,64,29.7333,20.6,18.1333,2.12349,1.71181,1.49889," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,207.559,966.265,0,0,3,25,4,4,78,31.84,18.2,17.16,3.12941,1.84853,2.12," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,200,964.5,0,0,3,17,3,4,71,31.9412,19.4118,18.3529,2.62591,1.9737,1.68093," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,1,2079.5,943,1,0,2,25,3,16,61,162.48,119,103.52,2.49987,1.84853,1.64," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,19.5,937.5,0,0,3,24,3,340,36,23.75,17.5,19.75,2.45057,1.8165,2.89846," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,1009.5,906,1,0,7,51,4,10,42,145,111.137,104.196,1.90749,1.7926,1.86364," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,1,999,906,1,0,7,171,9,12,42,144.327,110.55,103.164,2.50177,2.00968,2.52065," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,994.5,898,1,0,7,38,4,10,42,144.105,110.368,102.526,2.33356,1.92966,1.85029," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,1005,894.5,1,0,7,92,6,12,43,144.685,110.793,103.152,2.39041,2.06871,2.25918," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,44.5,871,0,0,4,17,3,0,33,25.7647,19.5882,20,2.5541,2.03235,2.13759," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,46,862,0,0,4,51,5,350,36,23.8627,18.1176,19.3725,3.24062,2.02224,2.2674," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,2673,853.5,0,0,2,14,3,30,255,162.857,83.5,0,2.05946,1.82375,1," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,25.5,816,0,0,2,57,5,342,46,22.5263,16.2807,17.7719,2.42786,2.29445,2.42678," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,467.5,809.5,0,0,2,35,4,12,80,20.8286,13.2571,11.0857,2.6985,2.12993,1.8408," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,469.5,803,0,0,2,43,4,12,80,20.6744,13.1163,11.3023,3.21749,2.29775,2.11094," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,227,790.5,0,0,2,28,4,12,61,26.3214,18.3929,16.0714,2.39011,1.97612,2.09963," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,1,2215,756.5,1,0,2,511,13,16,66,147.98,103.593,87.0959,3.20913,2.32072,2.29601," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,66,712,0,0,2,18,3,352,40,26.3333,18.6667,20.3333,2.29099,2,2.20185," ""2019-05-16 [4:27:25 PM]: no comment"""
