Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1542,445,1,0,2,189,8,40,95,127.032,103.55,58.3598,6.05096,4.32441,3.87438, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,2176.63,346.638,1,0,3,1783,26,38,103,107.656,86.4711,46.4588,9.19903,6.76519,3.94754, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1822.28,311.703,1,0,2,3939,37,40,93,105.121,87.0386,48.9452,13.7214,9.5401,5.44144, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1885.33,291.147,1,0,2,3830,36,42,93,101.001,83.8272,47.2809,12.0781,8.87569,5.23, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1665.97,1866.54,0,0,1,3040,38,38,89,108.138,87.977,51.5395,10.2173,7.30941,4.22497, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1420.36,1824.65,1,0,1,3828,36,40,87,97.7497,80.6695,48.4295,11.6806,8.41699,4.89531, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1347,1716.5,1,0,1,7483,54,40,86,102.665,85.4878,51.3811,16.1503,10.8246,5.70107, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1748.5,1669,1,0,1,6789,49,38,89,113.526,93.1576,55.2146,17.8223,12.0457,6.05536, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1188.28,1551.98,1,0,1,3852,37,40,88,108.722,89.5854,52.8845,14.9926,10.0353,5.31441, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1054.12,1533.55,1,0,1,4267,38,40,88,98.9196,81.9227,48.2243,13.8376,9.27116,5.55507, "2018-07-24 [1:34:50 PM]: no comment"
