Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1754.5,1302.5,1,0,1,1568,24,48,53,135.933,126.739,88.9063,9.08201,6.78972,4.69891, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1548.5,1296.5,1,0,1,3148,33,48,48,148.043,138.757,101.356,9.37271,7.39774,5.44949, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1796.5,1164.5,1,0,1,1931,26,48,53,133.854,125.17,88.1528,8.83157,6.49687,4.57504, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1735.08,1108.88,1,0,1,513,14,48,52,150.279,139.673,98.8012,8.76371,6.3703,4.27187, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1141.28,1079.05,1,0,1,3320,32,54,41,153.333,148.861,113.528,10.5191,7.57002,6.71174, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1344.25,1041.75,1,0,1,649,15,44,77,196.233,182.271,144.917,11.4187,7.97942,6.09502, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,942.988,1034.07,1,0,1,1897,25,54,43,129.233,124.776,92.4655,11.424,8.51059,5.59091, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,885.75,1018.75,1,0,1,2307,27,52,42,118.834,115.347,85.3637,8.80639,6.58741,4.69877, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1550.35,1015.65,1,0,1,3190,32,46,62,176.996,165.55,127.095,9.78917,6.92178,5.97459, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1704.76,956.559,1,0,1,4396,38,50,48,148.292,139.97,101.373,8.79678,6.52976,5.17404, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,945.538,951.808,1,0,1,2682,30,54,42,127.629,123.943,91.7248,10.4683,7.8453,5.37738, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1767.63,830.827,1,0,1,1739,26,48,53,138.742,129.723,91.4405,9.07685,6.67048,4.46249, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1766,702.5,1,0,1,2201,28,50,52,130.386,122.481,85.8592,7.99535,6.09579,4.42508, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1325.54,648.202,1,0,1,2995,32,50,46,142.59,136.281,98.804,9.84416,7.26967,5.4538, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1473.18,645.299,1,0,1,3398,33,50,46,143.345,135.993,98.5742,8.61845,6.59978,4.99583, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,965.811,617.365,1,0,1,848,17,52,46,120.921,116.314,83.7488,9.19095,6.75303,4.03391, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1121,580,1,0,1,92,6,52,50,130.913,124.696,87.9457,7.98391,7.22362,5.54055, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1034.75,528.75,1,0,1,1236,21,54,47,118.538,114.746,82.1481,8.49246,6.22149,3.6852, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1553.5,427,1,0,1,1232,21,48,51,125.627,118.389,83.9619,7.19541,5.33263,3.69578, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1358.37,380.509,1,0,1,2955,32,50,49,121.586,116.203,83.0609,7.06643,5.44106,3.60632, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1497.26,381.59,1,0,1,4041,37,52,48,120.431,114.7,81.6201,6.78513,5.20638,3.47521, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1173.38,310.84,1,0,1,2769,30,54,48,117.225,112.584,80.277,7.18673,5.59429,3.85983, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1426.92,233.271,1,0,1,1384,22,50,49,116.728,111.217,78.9798,5.75667,4.61426,3.28773, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,1505.5,123,1,0,1,617,15,48,52,118.092,110,77.5267,5.27721,3.72333,3.36253, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,1215,108.5,0,0,1,89,6,26,94,25.573,17.5056,11.6966,9.73311,2.88503,3.63684, "2019-06-12 [1:25:58 PM]: no comment"
